OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2010-057BB","CZ-3C DEB","40834","PRC","655.65","19.57","36631","613","SMALL","0","2010-10-31",""
"2010-057BA","CZ-3C DEB","40833","PRC","659.97","20.72","36860","603","SMALL","0","2010-10-31",""
"2010-057AZ","CZ-3C DEB","40832","PRC","636.72","20.39","35707","569","SMALL","0","2010-10-31",""
"2010-057AY","CZ-3C DEB","40831","PRC","652.13","20.55","36388","677","MEDIUM","0","2010-10-31",""
"2010-057AX","CZ-3C DEB","40830","PRC","646.17","20.53","36107","654","SMALL","0","2010-10-31",""
"2010-057AW","CZ-3C DEB","40829","PRC","613.49","21.00","34577","500","MEDIUM","0","2010-10-31",""
"2010-057AV","CZ-3C DEB","40828","PRC","641.44","20.87","35787","732","SMALL","0","2010-10-31",""
"2010-057AU","CZ-3C DEB","40827","PRC","636.13","20.31","35593","653","SMALL","0","2010-10-31",""
"2010-057AT","CZ-3C DEB","40826","PRC","640.61","20.60","35893","583","SMALL","0","2010-10-31",""
"2010-057AS","CZ-3C DEB","40825","PRC","646.86","21.08","36259","537","MEDIUM","0","2010-10-31",""
"2010-057AR","CZ-3C DEB","40824","PRC","648.61","19.42","36284","602","SMALL","0","2010-10-31",""
"2010-057AQ","CZ-3C DEB","40823","PRC","644.30","20.53","36079","586","SMALL","0","2010-10-31",""
"2010-057AP","CZ-3C DEB","40822","PRC","647.50","20.64","36283","545","SMALL","0","2010-10-31",""
"2010-057AN","CZ-3C DEB","40821","PRC","645.36","19.90","36118","601","MEDIUM","0","2010-10-31",""
"2010-057AM","CZ-3C DEB","40820","PRC","649.18","20.48","36385","529","MEDIUM","0","2010-10-31",""
"2010-057AL","CZ-3C DEB","40819","PRC","625.42","20.62","35168","527","MEDIUM","0","2010-10-31",""
"2010-057AK","CZ-3C DEB","40818","PRC","638.00","19.98","35662","680","SMALL","0","2010-10-31",""
"2010-057AJ","CZ-3C DEB","40817","PRC","655.16","19.78","36482","737","MEDIUM","0","2010-10-31",""
"2010-057AH","CZ-3C DEB","40816","PRC","628.09","20.12","35213","619","SMALL","0","2010-10-31",""
"2010-042Y","CZ-3B DEB","40815","PRC","753.97","25.55","41348","778","MEDIUM","0","2010-09-04",""
"2010-042X","CZ-3B DEB","40814","PRC","756.49","25.88","41479","768","MEDIUM","0","2010-09-04",""
"2007-003AS","CZ-3A DEB","40813","PRC","846.78","27.70","45998","543","MEDIUM","0","2007-02-02",""
"1993-036BWQ","COSMOS 2251 DEB","40811","CIS","97.85","74.02","684","628","SMALL","0","1993-06-16",""
"1993-036BWP","COSMOS 2251 DEB","40810","CIS","99.39","74.04","744","715","SMALL","0","1993-06-16",""
"1993-036BWM","COSMOS 2251 DEB","40808","CIS","99.50","74.05","747","722","SMALL","0","1993-06-16",""
"1993-036BWL","COSMOS 2251 DEB","40807","CIS","100.67","74.02","863","718","SMALL","0","1993-06-16",""
"1993-036BWG","COSMOS 2251 DEB","40803","CIS","99.48","74.01","759","708","SMALL","0","1993-06-16",""
"1993-036BWF","COSMOS 2251 DEB","40802","CIS","98.32","74.05","734","622","SMALL","0","1993-06-16",""
"1993-036BWD","COSMOS 2251 DEB","40800","CIS","97.80","73.78","752","555","SMALL","0","1993-06-16",""
"1993-036BWC","COSMOS 2251 DEB","40799","CIS","97.12","73.93","724","517","SMALL","0","1993-06-16",""
"1993-036BWB","COSMOS 2251 DEB","40798","CIS","98.58","74.03","694","688","SMALL","0","1993-06-16",""
"1993-036BWA","COSMOS 2251 DEB","40797","CIS","97.01","73.93","695","537","SMALL","0","1993-06-16",""
"1993-036BVZ","COSMOS 2251 DEB","40796","CIS","98.30","74.02","730","626","SMALL","0","1993-06-16",""
"1993-036BVY","COSMOS 2251 DEB","40795","CIS","98.30","73.97","766","589","SMALL","0","1993-06-16",""
"1993-036BVX","COSMOS 2251 DEB","40794","CIS","99.50","73.99","760","709","SMALL","0","1993-06-16",""
"1993-036BVW","COSMOS 2251 DEB","40793","CIS","102.81","73.98","1055","728","SMALL","0","1993-06-16",""
"1993-036BVV","COSMOS 2251 DEB","40792","CIS","99.19","74.05","735","704","SMALL","0","1993-06-16",""
"1994-085AC","SL-19 DEB","40791","CIS","127.40","64.11","2612","1405","SMALL","0","1994-12-26",""
"1994-085AA","SL-19 DEB","40789","CIS","123.78","64.87","2010","1688","SMALL","0","1994-12-26",""
"1989-006CH","ARIANE 2 DEB","40788","FR","439.78","8.42","25188","369","SMALL","0","1989-01-27",""
"1989-006CG","ARIANE 2 DEB","40787","FR","639.34","8.41","35734","677","MEDIUM","0","1989-01-27",""
"1989-006CF","ARIANE 2 DEB","40786","FR","636.06","8.55","35626","617","SMALL","0","1989-01-27",""
"1989-006CE","ARIANE 2 DEB","40785","FR","611.22","7.82","34529","430","MEDIUM","0","1989-01-27",""
"1989-006CD","ARIANE 2 DEB","40784","FR","235.14","8.24","12282","200","MEDIUM","0","1989-01-27",""
"1989-006CC","ARIANE 2 DEB","40783","FR","641.54","6.94","35616","907","MEDIUM","0","1989-01-27",""
"1979-104AK","ARIANE 1 DEB","40782","ESA","657.92","16.00","36558","802","MEDIUM","0","1979-12-24",""
"1979-104AJ","ARIANE 1 DEB","40781","ESA","457.85","19.11","26103","496","MEDIUM","0","1979-12-24",""
"1979-104AH","ARIANE 1 DEB","40780","ESA","369.45","19.16","20841","514","SMALL","0","1979-12-24",""
"1979-104AG","ARIANE 1 DEB","40779","ESA","694.74","18.34","38460","752","MEDIUM","0","1979-12-24",""
"1979-104AF","ARIANE 1 DEB","40778","ESA","259.72","17.97","13639","573","SMALL","0","1979-12-24",""
"1979-104AD","ARIANE 1 DEB","40776","ESA","647.39","16.94","36148","675","SMALL","0","1979-12-24",""
"1979-104AC","ARIANE 1 DEB","40775","ESA","672.19","16.36","37431","650","SMALL","0","1979-12-24",""
"1979-104AB","ARIANE 1 DEB","40774","ESA","369.65","18.57","20895","472","SMALL","0","1979-12-24",""
"1976-077GS","DELTA 1 DEB","40773","US","117.34","102.31","1626","1496","SMALL","0","1976-07-29",""
"1976-077GR","DELTA 1 DEB","40772","US","119.51","102.13","1809","1508","SMALL","0","1976-07-29",""
"1976-077GQ","DELTA 1 DEB","40771","US","116.15","102.04","1517","1497","SMALL","0","1976-07-29",""
"1976-077GP","DELTA 1 DEB","40770","US","114.76","101.66","1485","1404","SMALL","0","1976-07-29",""
"1976-077GN","DELTA 1 DEB","40769","US","115.92","101.92","1506","1488","SMALL","0","1976-07-29",""
"1976-077GM","DELTA 1 DEB","40768","US","114.04","101.31","1452","1372","SMALL","0","1976-07-29",""
"1976-077GL","DELTA 1 DEB","40767","US","117.90","102.11","1677","1496","SMALL","0","1976-07-29",""
"1976-077GK","DELTA 1 DEB","40766","US","117.73","102.18","1660","1498","SMALL","0","1976-07-29",""
"1976-077GJ","DELTA 1 DEB","40765","US","115.65","102.06","1508","1462","SMALL","0","1976-07-29",""
"1976-077GH","DELTA 1 DEB","40764","US","116.07","102.04","1505","1503","SMALL","0","1976-07-29",""
"1976-077GG","DELTA 1 DEB","40763","US","114.47","101.46","1454","1409","SMALL","0","1976-07-29",""
"1976-077GF","DELTA 1 DEB","40762","US","121.69","102.29","2023","1490","SMALL","0","1976-07-29",""
"1976-077GE","DELTA 1 DEB","40761","US","118.93","102.42","1772","1493","SMALL","0","1976-07-29",""
"1976-077GD","DELTA 1 DEB","40760","US","124.57","103.32","2269","1500","SMALL","0","1976-07-29",""
"1976-077GC","DELTA 1 DEB","40759","US","113.72","102.22","1625","1169","SMALL","0","1976-07-29",""
"1976-077GB","DELTA 1 DEB","40758","US","117.52","102.36","1640","1498","SMALL","0","1976-07-29",""
"1976-077GA","DELTA 1 DEB","40757","US","114.79","101.76","1449","1442","SMALL","0","1976-07-29",""
"1976-077FZ","DELTA 1 DEB","40756","US","117.46","102.41","1628","1506","SMALL","0","1976-07-29",""
"1976-077FY","DELTA 1 DEB","40755","US","115.69","101.90","1499","1475","SMALL","0","1976-07-29",""
"1976-077FX","DELTA 1 DEB","40754","US","117.54","102.36","1645","1496","SMALL","0","1976-07-29",""
"1976-077FW","DELTA 1 DEB","40753","US","117.08","101.94","1598","1501","SMALL","0","1976-07-29",""
"1976-077FV","DELTA 1 DEB","40752","US","126.58","102.24","2444","1503","SMALL","0","1976-07-29",""
"2015-037D","YZ-1 R/B","40751","PRC","919.59","56.57","28065","21828","LARGE","0","2015-07-25",""
"2015-037C","CZ-3B R/B","40750","PRC","296.94","54.93","16472","260","LARGE","0","2015-07-25",""
"2015-037B","BD-19","40749","PRC","773.22","55.75","21546","21510","LARGE","0","2015-07-25",""
"2015-037A","BD-18","40748","PRC","773.22","55.75","21543","21513","LARGE","0","2015-07-25",""
"2015-036A","WGS 7 (USA 263)","40746","US","1436.10","0.01","35792","35781","LARGE","0","2015-07-24",""
"2015-034D","ARIANE 5 DEB (SYLDA)","40735","FR","450.65","3.85","25899","286","LARGE","0","2015-07-15",""
"2015-034C","ARIANE 5 R/B","40734","FR","615.59","4.31","34908","278","LARGE","0","2015-07-15",""
"2015-034B","STARONE C4","40733","BRAZ","1436.08","0.04","35797","35775","LARGE","0","2015-07-15",""
"2015-034A","METEOSAT 11 (MSG 4)","40732","EUME","1436.06","0.49","35788","35784","LARGE","0","2015-07-15",""
"2015-033B","ATLAS 5 CENTAUR R/B","40731","US","754.45","55.58","21688","20461","LARGE","0","2015-07-15",""
"2015-033A","NAVSTAR 74 (USA 262)","40730","US","717.98","54.98","20404","19960","LARGE","0","2015-07-15",""
"1995-015FW","DMSP 5D-2 F13 DEB","40721","US","99.81","98.71","763","736","SMALL","0","1995-03-24",""
"2015-032F","PSLV R/B","40720","IND","97.22","98.06","629","623","LARGE","0","2015-07-10",""
"2015-032E","DEORBITSAIL","40719","UK","97.26","97.75","638","617","SMALL","0","2015-07-10",""
"2015-032D","CARBONITE 1","40718","UK","97.54","97.70","652","630","MEDIUM","0","2015-07-10",""
"2015-032C","DMC 3-FM3","40717","UK","97.13","97.82","627","615","LARGE","0","2015-07-10",""
"2015-032B","DMC 3-FM2","40716","UK","97.13","97.82","626","616","LARGE","0","2015-07-10",""
"2015-032A","DMC 3-FM1","40715","UK","97.13","97.81","625","618","LARGE","0","2015-07-10",""
"1993-055E","METEOR 2-21 DEB","40712","CIS","103.26","82.55","926","900","SMALL","0","1993-08-31",""
"1993-055D","METEOR 2-21 DEB","40711","CIS","102.96","82.55","906","891","SMALL","0","1993-08-31",""
"1984-072M","METEOR 2-11 DEB","40710","CIS","103.53","82.52","948","903","SMALL","0","1984-07-05",""
"1984-072L","METEOR 2-11 DEB","40709","CIS","103.41","82.52","936","904","SMALL","0","1984-07-05",""
"1984-072K","METEOR 2-11 DEB","40708","CIS","103.53","82.52","934","917","SMALL","0","1984-07-05",""
"1984-072J","METEOR 2-11 DEB","40707","CIS","103.49","82.53","935","912","SMALL","0","1984-07-05",""
"1984-072H","METEOR 2-11 DEB","40706","CIS","103.53","82.52","936","915","SMALL","0","1984-07-05",""
"1984-072G","METEOR 2-11 DEB","40705","CIS","103.53","82.52","940","911","SMALL","0","1984-07-05",""
"1984-072F","METEOR 2-11 DEB","40704","CIS","103.53","82.52","946","905","SMALL","0","1984-07-05",""
"1984-072E","METEOR 2-11 DEB","40703","CIS","103.55","82.52","935","918","SMALL","0","1984-07-05",""
"2015-030A","GAOFEN 8","40701","PRC","94.50","97.60","497","492","LARGE","0","2015-06-26",""
"2015-029A","COSMOS 2506","40699","CIS","99.06","98.22","720","708","LARGE","0","2015-06-23",""
"2015-028B","AVUM R/B","40698","FR","95.71","98.66","710","396","LARGE","0","2015-06-23",""
"2015-028A","SENTINEL 2A","40697","ESA","100.64","98.57","790","788","LARGE","0","2015-06-23",""
"1999-025EXC","FENGYUN 1C DEB","40696","PRC","103.16","98.90","966","850","SMALL","0","1999-05-10",""
"1999-025EXB","FENGYUN 1C DEB","40695","PRC","99.62","99.48","954","527","SMALL","0","1999-05-10",""
"1999-025EXA","FENGYUN 1C DEB","40694","PRC","100.70","98.42","869","715","SMALL","0","1999-05-10",""
"1999-025EWZ","FENGYUN 1C DEB","40693","PRC","106.10","98.89","1266","826","SMALL","0","1999-05-10",""
"1999-025EWY","FENGYUN 1C DEB","40692","PRC","102.45","99.26","943","806","SMALL","0","1999-05-10",""
"1999-025EWX","FENGYUN 1C DEB","40691","PRC","103.66","99.18","1027","836","SMALL","0","1999-05-10",""
"1999-025EWW","FENGYUN 1C DEB","40690","PRC","103.32","99.47","984","847","SMALL","0","1999-05-10",""
"1999-025EWV","FENGYUN 1C DEB","40689","PRC","105.93","99.07","1280","796","SMALL","0","1999-05-10",""
"1999-025EWU","FENGYUN 1C DEB","40688","PRC","104.18","98.90","1062","850","SMALL","0","1999-05-10",""
"1999-025EWT","FENGYUN 1C DEB","40687","PRC","108.38","99.16","1478","826","SMALL","0","1999-05-10",""
"1999-025EWS","FENGYUN 1C DEB","40686","PRC","98.08","99.19","671","662","SMALL","0","1999-05-10",""
"1999-025EWR","FENGYUN 1C DEB","40685","PRC","104.10","99.35","1081","824","SMALL","0","1999-05-10",""
"1999-025EWQ","FENGYUN 1C DEB","40684","PRC","102.03","98.76","879","830","SMALL","0","1999-05-10",""
"1999-025EWN","FENGYUN 1C DEB","40682","PRC","99.68","99.06","788","698","SMALL","0","1999-05-10",""
"1995-015FV","DMSP 5D-2 F13 DEB","40681","US","101.23","98.78","818","815","SMALL","0","1995-03-24",""
"1995-015FU","DMSP 5D-2 F13 DEB","40680","US","100.01","98.75","767","750","SMALL","0","1995-03-24",""
"1995-015FT","DMSP 5D-2 F13 DEB","40679","US","99.83","98.77","767","733","SMALL","0","1995-03-24",""
"1995-015FS","DMSP 5D-2 F13 DEB","40678","US","100.65","98.66","807","772","SMALL","0","1995-03-24",""
"1995-015FR","DMSP 5D-2 F13 DEB","40677","US","101.01","98.65","843","770","SMALL","0","1995-03-24",""
"1995-015FQ","DMSP 5D-2 F13 DEB","40676","US","101.14","98.76","816","809","SMALL","0","1995-03-24",""
"1995-015FP","DMSP 5D-2 F13 DEB","40675","US","101.08","98.75","813","807","SMALL","0","1995-03-24",""
"1995-015FN","DMSP 5D-2 F13 DEB","40674","US","99.26","98.75","729","717","SMALL","0","1995-03-24",""
"1995-015FM","DMSP 5D-2 F13 DEB","40673","US","101.37","98.74","841","806","SMALL","0","1995-03-24",""
"1995-015FL","DMSP 5D-2 F13 DEB","40672","US","100.53","98.71","788","779","SMALL","0","1995-03-24",""
"2015-026C","ARIANE 5 R/B","40665","FR","567.32","3.62","32413","233","LARGE","0","2015-05-27",""
"2015-026B","SKY MEXICO-1","40664","MEX","1436.10","0.02","35795","35778","LARGE","0","2015-05-27",""
"2015-026A","DIRECTV 15","40663","US","1436.10","0.02","35789","35784","LARGE","0","2015-05-27",""
"2015-025M","ATLAS 5 CENTAUR R/B","40662","US","","","","","","0","2015-05-20","NO LONGER ON ORBIT"
"2015-025L","LIGHTSAIL-A","40661","US","","","","","","0","2015-05-20","NO LONGER ON ORBIT"
"2015-025H","OPTICUBE 03","40658","US","91.91","54.95","425","311","","0","2015-05-20",""
"2015-025G","GEARRS-2","40657","US","91.24","55.01","376","294","","0","2015-05-20",""
"2015-025F","OPTICUBE 02","40656","US","91.64","54.97","405","304","","0","2015-05-20",""
"2015-025E","BRICSAT-P","40655","US","91.70","55.01","410","306","","0","2015-05-20",""
"2015-025D","PARKINSONSAT (PSAT)","40654","US","96.72","54.67","736","467","","0","2015-05-20",""
"2015-025C","OPTICUBE 01","40653","US","90.93","54.96","354","287","","0","2015-05-20",""
"2015-025B","USS LANGLEY","40652","US","91.35","54.98","382","300","","0","2015-05-20",""
"2015-025A","OTV 4 (USA 261)","40651","US","","","","","","0","2015-05-20","NO LONGER ON ORBIT"
"2015-013F","DELTA 4 DEB","40649","US","375.48","52.78","20490","1235","SMALL","0","2015-03-25",""
"1966-040BM","NIMBUS 2 DEB","40648","US","107.37","100.15","1138","1071","SMALL","0","1966-05-15",""
"1966-040BL","NIMBUS 2 DEB","40647","US","107.56","100.22","1149","1079","SMALL","0","1966-05-15",""
"1966-040BK","NIMBUS 2 DEB","40646","US","107.19","100.40","1135","1058","SMALL","0","1966-05-15",""
"1966-040BJ","NIMBUS 2 DEB","40645","US","107.47","100.43","1148","1072","SMALL","0","1966-05-15",""
"1966-040BH","NIMBUS 2 DEB","40644","US","107.44","100.37","1152","1064","SMALL","0","1966-05-15",""
"1966-040BG","NIMBUS 2 DEB","40643","US","107.69","100.41","1164","1076","SMALL","0","1966-05-15",""
"1966-040BF","NIMBUS 2 DEB","40642","US","106.90","100.33","1129","1037","SMALL","0","1966-05-15",""
"1966-040BE","NIMBUS 2 DEB","40641","US","107.46","100.44","1144","1073","SMALL","0","1966-05-15",""
"2015-023B","FALCON 9 R/B","40618","US","403.80","25.30","23234","204","LARGE","0","2015-04-27",""
"2015-023A","TURKMENALEM 52E/MONACOSA","40617","TMMC","1436.12","0.02","35796","35778","LARGE","0","2015-04-27",""
"2015-022C","ARIANE 5 R/B","40615","FR","522.72","5.72","30026","208","LARGE","0","2015-04-26",""
"2015-022B","SICRAL 2","40614","FRIT","","","","","","0","2015-04-26","NO ELEMENTS AVAILABLE"
"2015-022A","THOR 7","40613","NOR","1436.09","0.02","35798","35775","LARGE","0","2015-04-26",""
"1995-015FK","DMSP 5D-2 F13 DEB","40612","US","101.16","98.76","817","810","SMALL","0","1995-03-24",""
"1995-015FJ","DMSP 5D-2 F13 DEB","40611","US","101.34","98.83","846","798","SMALL","0","1995-03-24",""
"1995-015FH","DMSP 5D-2 F13 DEB","40610","US","101.13","98.76","832","792","SMALL","0","1995-03-24",""
"1995-015FG","DMSP 5D-2 F13 DEB","40609","US","101.08","98.75","812","807","SMALL","0","1995-03-24",""
"1995-015FF","DMSP 5D-2 F13 DEB","40608","US","101.19","98.68","839","791","SMALL","0","1995-03-24",""
"1995-015FD","DMSP 5D-2 F13 DEB","40606","US","100.41","98.69","782","774","SMALL","0","1995-03-24",""
"1995-015FC","DMSP 5D-2 F13 DEB","40605","US","100.74","98.67","819","768","SMALL","0","1995-03-24",""
"1995-015FB","DMSP 5D-2 F13 DEB","40604","US","97.20","98.71","689","561","SMALL","0","1995-03-24",""
"1995-015EZ","DMSP 5D-2 F13 DEB","40602","US","98.72","98.80","716","679","SMALL","0","1995-03-24",""
"1995-015EY","DMSP 5D-2 F13 DEB","40601","US","101.00","98.72","817","795","SMALL","0","1995-03-24",""
"1995-015EX","DMSP 5D-2 F13 DEB","40600","US","101.75","98.91","875","808","SMALL","0","1995-03-24",""
"2014-088D","YAOGAN 26 DEB","40594","PRC","92.44","97.36","396","391","SMALL","0","2014-12-27",""
"1964-051F","SCOUT X-4 DEB","40592","US","101.18","79.89","865","765","SMALL","0","1964-08-25",""
"1995-015ES","DMSP 5D-2 F13 DEB","40583","US","100.40","98.67","805","750","SMALL","0","1995-03-24",""
"1995-015ER","DMSP 5D-2 F13 DEB","40582","US","102.44","98.74","944","804","SMALL","0","1995-03-24",""
"1995-015EQ","DMSP 5D-2 F13 DEB","40581","US","101.37","98.78","844","803","SMALL","0","1995-03-24",""
"1995-015EP","DMSP 5D-2 F13 DEB","40580","US","101.52","98.88","845","816","SMALL","0","1995-03-24",""
"1995-015EN","DMSP 5D-2 F13 DEB","40579","US","99.79","98.54","791","706","SMALL","0","1995-03-24",""
"1995-015EM","DMSP 5D-2 F13 DEB","40578","US","98.35","98.88","726","633","SMALL","0","1995-03-24",""
"1995-015EL","DMSP 5D-2 F13 DEB","40577","US","100.88","98.73","816","785","SMALL","0","1995-03-24",""
"1995-015EK","DMSP 5D-2 F13 DEB","40576","US","100.57","98.63","812","759","SMALL","0","1995-03-24",""
"1995-015EJ","DMSP 5D-2 F13 DEB","40575","US","100.73","98.66","808","778","SMALL","0","1995-03-24",""
"1995-015EH","DMSP 5D-2 F13 DEB","40574","US","101.83","98.82","885","806","SMALL","0","1995-03-24",""
"1995-015EG","DMSP 5D-2 F13 DEB","40573","US","98.70","98.63","737","657","SMALL","0","1995-03-24",""
"1995-015EF","DMSP 5D-2 F13 DEB","40572","US","99.86","98.66","772","732","SMALL","0","1995-03-24",""
"1995-015EE","DMSP 5D-2 F13 DEB","40571","US","99.59","98.61","787","690","SMALL","0","1995-03-24",""
"1995-015ED","DMSP 5D-2 F13 DEB","40570","US","100.45","98.68","792","768","SMALL","0","1995-03-24",""
"1995-015EC","DMSP 5D-2 F13 DEB","40569","US","99.73","98.74","763","729","SMALL","0","1995-03-24",""
"1995-015EB","DMSP 5D-2 F13 DEB","40568","US","101.45","98.88","854","801","SMALL","0","1995-03-24",""
"1995-015EA","DMSP 5D-2 F13 DEB","40567","US","97.65","98.75","684","608","SMALL","0","1995-03-24",""
"1995-015DZ","DMSP 5D-2 F13 DEB","40566","US","99.19","98.65","774","666","SMALL","0","1995-03-24",""
"1995-015DY","DMSP 5D-2 F13 DEB","40565","US","104.40","98.73","1101","832","SMALL","0","1995-03-24",""
"1995-015DX","DMSP 5D-2 F13 DEB","40564","US","100.44","98.68","800","758","SMALL","0","1995-03-24",""
"1995-015DW","DMSP 5D-2 F13 DEB","40563","US","100.99","98.73","821","790","SMALL","0","1995-03-24",""
"1995-015DV","DMSP 5D-2 F13 DEB","40562","US","100.52","98.75","791","776","SMALL","0","1995-03-24",""
"1995-015DU","DMSP 5D-2 F13 DEB","40561","US","92.91","98.80","427","407","SMALL","0","1995-03-24",""
"1995-015DT","DMSP 5D-2 F13 DEB","40560","US","100.90","98.69","814","788","SMALL","0","1995-03-24",""
"1995-015DS","DMSP 5D-2 F13 DEB","40559","US","101.42","98.57","866","786","SMALL","0","1995-03-24",""
